AT2G43120	OS03G0845000
AT2G17930	OS07G0645100
AT5G11720	OS06G0675700
AT5G11720	OS06G0676700
AT1G21580	OS06G0638000
AT3G51990	OS05G0387700
AT4G26700	OS02G0719100
AT4G26700	OS02G0588300
AT1G67600	OS08G0127500
AT1G67600	OS01G0901800
AT1G67600	OS04G0486900
AT1G75690	OS03G0244000
AT1G10310	OS02G0557700
AT1G22880	OS04G0443300
AT4G29620	OS06G0611600
AT4G29620	OS01G0712700
AT2G31500	OS12G0230200
AT2G31500	OS08G0540400
AT2G31500	OS09G0514200
AT5G63560	OS01G0924933
AT5G63560	OS11G0507200
AT3G57480	OS07G0569700
AT5G22900	OS08G0117800
AT5G22900	OS05G0473401
AT5G22900	OS12G0109150
AT5G22900	OS11G0109400
AT4G16700	OS03G0101900
AT1G48570	OS03G0708900
AT2G36260	OS12G0485500
AT2G36260	OS01G0105800
AT3G13772	OS06G0568000
AT4G10670	OS04G0321600
AT4G10670	OS12G0446500
AT4G10670	OS08G0404350
AT4G15110	OS02G0173100
AT1G65230	OS01G0912700
AT1G17480	OS05G0541100
AT1G17480	OS01G0708700
AT3G11450	OS04G0377932
AT3G14850	OS06G0531400
AT3G14850	OS01G0217000
AT3G14850	OS01G0652100
AT1G53660	OS08G0135100
AT2G36990	OS08G0242800
AT2G24370	OS01G0581400
AT2G24370	OS02G0787200
AT1G80160	OS05G0171900
AT1G80160	OS01G0173600
AT2G29540	OS12G0194700
AT2G29540	OS11G0218100
AT2G36350	OS12G0480200
AT1G19020	OS06G0239200
AT1G19020	OS02G0740600
AT1G61250	OS07G0564600
AT1G61250	OS01G0780500
AT1G61250	OS03G0582200
AT1G61250	OS05G0503000
AT1G54210	OS06G0205000
AT5G42150	OS04G0244400
AT4G01290	OS06G0105900
AT2G34660	OS04G0620000
AT3G26400	OS02G0595800
AT3G26400	OS04G0480100
AT2G32430	OS03G0577500
AT1G55750	OS08G0338200
AT5G53490	OS10G0502000
AT4G22150	OS04G0464500
AT4G22150	OS06G0634600
AT1G18700	OS07G0632600
AT1G16130	OS02G0632800
AT1G16130	OS04G0651500
AT1G16130	OS04G0366000
AT1G16130	OS08G0501600
AT1G16130	OS03G0841100
AT1G16130	OS04G0308100
AT1G16130	OS09G0482640
AT1G16130	OS10G0180800
AT1G16130	OS08G0501500
AT1G16130	OS09G0339300
AT1G16130	OS04G0307900
AT1G16130	OS09G0561500
AT1G16130	OS01G0365000
AT1G16130	OS09G0561600
AT1G16130	OS02G0632100
AT1G16130	OS02G0633066
AT1G16130	OS05G0135100
AT1G16130	OS04G0365100
AT1G16130	OS09G0562600
AT1G16130	OS08G0378300
AT1G16130	OS02G0807800
AT1G16130	OS08G0501200
AT1G16130	OS09G0561450
AT1G16130	OS02G0632900
AT1G16130	OS04G0127500
AT1G16130	OS01G0364400
AT1G16130	OS08G0501000
AT4G18820	OS05G0529600
AT4G18820	OS01G0730900
AT1G68920	OS06G0275600
AT1G17820	OS02G0827500
AT3G22740	OS12G0607000
AT3G22740	OS01G0772900
AT3G22740	OS10G0422200
AT4G20300	OS01G0680700
AT4G20300	OS05G0556600
AT4G35730	OS09G0547200
AT1G77870	OS06G0224100
AT1G77870	OS12G0141900
AT1G77870	OS02G0750600
AT1G71990	OS12G0170600
AT1G71990	OS04G0432300
AT3G02760	OS05G0150900
AT5G15140	OS02G0575800
AT5G15140	OS04G0458600
AT5G15140	OS04G0458300
AT5G15140	OS03G0381000
AT3G25210	OS06G0184866
AT3G27740	OS02G0708100
AT3G24490	OS01G0718900
AT2G22500	OS09G0465400
AT1G73920	OS01G0521400
AT5G40480	OS09G0565500
AT5G40480	OS09G0565450
AT4G33925	OS07G0593200
AT4G33680	OS03G0299900
AT1G64040	OS06G0164100
AT5G07620	OS02G0655800
AT5G07620	OS04G0548400
AT2G04690	OS06G0238300
AT3G46180	OS05G0115700
AT3G47370	OS06G0134000
AT5G61970	OS08G0323266
AT5G61970	OS08G0323000
AT5G55280	OS04G0665400
AT3G59480	OS01G0894300
AT5G41040	OS01G0924933
AT5G41040	OS11G0507200
AT1G17100	OS01G0210500
AT3G10960	OS05G0332600
AT1G77950	OS08G0494100
AT1G77950	OS06G0223300
AT5G42680	OS08G0476600
AT5G42680	OS09G0463600
AT2G02740	OS06G0145800
AT4G36410	OS12G0636800
AT4G36410	OS03G0681400
AT1G79450	OS09G0560600
AT1G79450	OS06G0665000
AT1G79450	OS02G0173800
AT5G06070	OS05G0286100
AT4G25240	OS01G0100400
AT4G25240	OS10G0508000
AT4G25240	OS06G0104300
AT4G25240	OS08G0154250
AT1G01540	OS03G0227900
AT1G01540	OS10G0533150
AT1G01540	OS03G0125600
AT1G01540	OS05G0436100
AT2G17730	OS10G0544600
AT2G17730	OS07G0479100
AT2G17730	OS09G0542600
AT2G17730	OS06G0717600
AT2G17730	OS08G0550400
AT2G40430	OS05G0144200
AT4G39280	OS10G0400800
AT2G24395	OS08G0520850
AT5G25390	OS06G0604000
AT5G25390	OS02G0202000
AT5G17920	OS12G0623900
AT5G17920	OS12G0624000
AT1G48130	OS07G0638400
AT1G48130	OS07G0638300
AT4G08690	OS02G0752000
AT1G67080	OS01G0128300
AT5G66480	OS02G0704600
AT5G18390	OS08G0525500
AT3G13235	OS02G0198600
AT3G12750	OS08G0207500
AT3G12750	OS05G0472700
AT3G12750	OS07G0232800
AT3G12750	OS05G0472400
AT3G12750	OS04G0613000
AT1G44575	OS01G0869800
AT1G44575	OS04G0690800
AT2G21620	OS02G0705400
AT4G29260	OS06G0559500
AT5G11490	OS01G0626100
AT5G11490	OS01G0626200
AT5G02770	OS03G0283300
AT1G08390	OS03G0684300
AT3G18190	OS02G0332200
AT3G18190	OS10G0514600
AT5G01100	OS01G0851100
AT5G01100	OS05G0451900
AT3G25050	OS06G0237400
AT4G29050	OS02G0640500
AT4G29050	OS10G0441900
AT4G29050	OS07G0283125
AT4G29050	OS07G0131375
AT4G29050	OS07G0130200
AT4G29050	OS07G0575700
AT4G29050	OS09G0268000
AT4G29050	OS07G0130100
AT4G29050	OS07G0283050
AT4G29050	OS07G0130400
AT4G29050	OS10G0442000
AT4G29050	OS07G0130800
AT4G29050	OS04G0531500
AT4G29050	OS03G0772600
AT4G29050	OS02G0298200
AT4G29050	OS04G0531400
AT4G29050	OS07G0131500
AT4G29050	OS07G0575600
AT4G29050	OS07G0129800
AT4G29050	OS07G0129900
AT4G29050	OS07G0575750
AT5G06400	OS12G0456100
AT3G25680	OS06G0499000
AT4G18400	OS09G0569450
AT1G10090	OS03G0726300
AT1G10090	OS12G0633600
AT1G10090	OS03G0673800
AT5G39950	OS07G0190800
AT5G39950	OS03G0800700
AT1G69610	OS09G0413600
AT3G47860	OS04G0626400
AT1G66530	OS05G0163000
AT1G66530	OS01G0158500
AT1G11610	OS01G0544200
AT1G11610	OS08G0106300
AT1G11610	OS08G0105700
AT1G11610	OS08G0105800
AT1G11610	OS05G0424300
AT1G11610	OS05G0361000
AT1G11610	OS09G0530275
AT1G11610	OS01G0227700
AT1G11610	OS06G0267400
AT1G11610	OS06G0325900
AT1G11610	OS11G0465200
AT1G11610	OS08G0105400
AT1G11610	OS01G0227800
AT1G11610	OS05G0515200
AT1G11610	OS08G0106000
AT1G11610	OS09G0530300
AT1G11610	OS01G0227500
AT3G26140	OS04G0481200
AT3G26140	OS04G0481000
AT3G26140	OS04G0480900
AT3G26140	OS02G0596200
AT3G17900	OS03G0152800
AT2G02497	OS01G0887100
AT2G03130	OS05G0554100
AT3G13180	OS09G0477900
AT2G44950	OS04G0550400
AT3G23670	OS04G0350300
AT3G23670	OS02G0489800
AT5G13880	OS02G0505500
AT5G13880	OS04G0382400
AT3G53100	OS03G0683800
AT5G22480	OS08G0471900
AT3G14070	OS03G0180000
AT4G15930	OS01G0256400
AT4G15930	OS06G0492700
AT2G46770	OS06G0131700
AT2G46770	OS08G0115800
AT1G13040	OS07G0688100
AT4G39500	OS03G0140100
AT4G39500	OS03G0139600
AT4G39500	OS05G0181200
AT4G39500	OS08G0264700
AT4G39500	OS03G0138200
AT4G39500	OS01G0183500
AT4G39500	OS08G0263000
AT4G39500	OS03G0140200
AT4G39500	OS08G0262500
AT4G39500	OS03G0140400
AT5G10120	OS04G0456900
AT2G23450	OS03G0225700
AT3G45540	OS12G0102900
AT3G45540	OS11G0103400
AT1G25320	OS01G0514700
AT2G46260	OS06G0507300
AT2G46260	OS02G0260700
AT2G46260	OS06G0507400
AT2G41710	OS05G0389000
AT3G18800	OS04G0687200
AT2G32510	OS02G0322400
AT2G32510	OS05G0545300
AT2G32510	OS01G0699500
AT2G32510	OS01G0699100
AT2G32510	OS01G0699400
AT2G32510	OS05G0545400
AT2G32510	OS10G0130000
AT2G32510	OS01G0699600
AT2G43470	OS05G0305700
AT5G63140	OS09G0533300
AT4G25890	OS06G0701400
AT4G25890	OS01G0231700
AT2G40140	OS05G0128200
AT3G56640	OS10G0415200
AT3G56640	OS03G0163500
AT5G60150	OS12G0102700
AT5G60150	OS11G0103100
AT1G66780	OS01G0504500
AT1G66780	OS01G0684900
AT1G66780	OS05G0554000
AT4G18593	OS02G0251700
AT1G35730	OS12G0493900
AT1G35730	OS09G0371800
AT1G35730	OS03G0191700
AT4G39880	OS07G0415200
AT4G39880	OS03G0388366
AT3G09350	OS03G0271400
AT3G09350	OS03G0822700
AT5G56350	OS01G0276700
AT5G56350	OS03G0325000
AT4G39480	OS03G0140100
AT4G39480	OS03G0139600
AT4G39480	OS05G0181200
AT4G39480	OS08G0264700
AT4G39480	OS03G0138200
AT4G39480	OS01G0183500
AT4G39480	OS08G0263000
AT4G39480	OS03G0140200
AT4G39480	OS08G0262500
AT4G39480	OS03G0140400
AT4G16155	OS05G0156700
AT3G26170	OS03G0568400
AT3G26170	OS12G0512800
AT3G26170	OS07G0293000
AT3G29180	OS12G0577600
AT2G46790	OS09G0532400
AT2G44310	OS03G0411300
AT1G03100	OS10G0422566
AT1G07560	OS02G0151100
AT1G07560	OS09G0356000
AT1G07560	OS09G0349100
AT1G07560	OS05G0525000
AT1G07560	OS05G0524500
AT1G07560	OS09G0355400
AT1G07560	OS05G0525600
AT1G07560	OS05G0525800
AT1G07560	OS12G0567500
AT1G07560	OS09G0350900
AT1G07560	OS09G0348400
AT1G07560	OS09G0351700
AT1G07560	OS09G0356800
AT1G69330	OS03G0427100
AT1G69330	OS03G0211100
AT1G51560	OS08G0517500
AT1G51560	OS02G0148400
AT5G43400	OS02G0179600
AT5G43400	OS06G0652100
AT5G43400	OS09G0499400
AT5G43400	OS12G0141800
AT5G43400	OS09G0499500
AT3G57430	OS04G0118700
AT3G51810	OS05G0349800
AT5G51130	OS08G0540500
AT2G26980	OS12G0132200
AT2G26980	OS11G0134300
AT4G14365	OS07G0446100
AT1G18270	OS06G0258900
AT5G10510	OS03G0313100
AT1G28670	OS01G0650900
AT1G28670	OS03G0365900
AT1G28670	OS01G0649900
AT1G28670	OS03G0365000
AT1G28670	OS01G0650200
AT1G28670	OS01G0612900
AT1G28670	OS01G0649400
AT1G28670	OS03G0365800
AT1G28670	OS07G0642200
AT1G28670	OS01G0651000
AT4G37270	OS06G0690700
AT1G07870	OS07G0695300
AT5G65290	OS02G0758100
AT5G65290	OS06G0218900
AT1G08860	OS05G0373300
AT1G55560	OS01G0816700
AT1G55560	OS05G0485800
AT1G73820	OS12G0168200
AT3G09010	OS03G0264300
AT5G25620	OS01G0732700
AT5G25620	OS05G0528600
AT5G25620	OS01G0224700
AT3G12440	OS07G0112400
AT3G12440	OS07G0112300
AT3G19515	OS02G0313400
AT5G17520	OS04G0602400
AT4G39240	OS07G0673700
AT4G29460	OS02G0831700
AT3G54000	OS05G0453300
AT3G54000	OS01G0850000
AT5G43490	OS08G0525900
AT1G71840	OS03G0685600
AT5G22470	OS02G0530600
AT5G13490	OS02G0718900
AT1G63610	OS02G0833400
AT1G32690	OS02G0693000
AT1G32690	OS04G0591300
AT3G63090	OS01G0293200
AT3G46890	OS07G0240400
AT2G10950	OS06G0175400
AT5G42070	OS01G0235100
AT2G20470	OS10G0476100
AT4G25860	OS08G0517700
AT3G22440	OS07G0173200
AT3G22440	OS03G0794900
AT3G53570	OS01G0837900
AT2G39780	OS01G0897200
AT2G39780	OS01G0897300
AT3G04700	OS04G0282200
AT1G79250	OS05G0237400
AT1G79250	OS01G0233800
AT1G79190	OS10G0575800
AT2G27730	OS08G0559000
AT2G27730	OS09G0568900
AT3G47790	OS06G0589300
AT4G09760	OS01G0717000
AT4G09760	OS01G0183000
AT4G09760	OS05G0535400
AT5G28740	OS06G0235800
AT5G28740	OS07G0644300
AT5G28740	OS01G0686600
AT3G29040	OS03G0564600
AT4G21150	OS01G0911200
AT2G17500	OS09G0554300
AT2G17500	OS09G0555100
AT5G67400	OS06G0695400
AT5G67400	OS03G0762300
AT5G67400	OS08G0532700
AT5G67400	OS09G0507500
AT5G67400	OS03G0762400
AT5G67400	OS07G0115300
AT5G67400	OS06G0695500
AT5G67400	OS04G0656800
AT5G67400	OS06G0695300
AT5G67400	OS06G0695200
AT5G52220	OS09G0299300
AT1G74440	OS02G0578800
AT1G74440	OS08G0433600
AT4G24320	OS03G0646200
AT1G74010	OS07G0543600
AT1G74010	OS08G0175000
AT1G74010	OS06G0623700
AT1G74010	OS08G0442200
AT1G74010	OS09G0374900
AT1G74010	OS01G0698200
AT1G51640	OS06G0698600
AT1G51640	OS02G0149700
AT4G38092	OS10G0477000
AT5G22140	OS11G0158200
AT5G22140	OS02G0150300
AT4G27680	OS06G0714500
AT5G63790	OS01G0884300
AT5G63790	OS11G0184900
AT2G24790	OS06G0654900
AT3G05480	OS03G0345100
AT5G38940	OS08G0189600
AT5G38940	OS08G0189900
AT5G38940	OS08G0189850
AT5G38940	OS12G0154700
AT5G38940	OS08G0189100
AT5G38940	OS02G0491600
AT5G38940	OS08G0190100
AT5G38940	OS08G0189300
AT5G38940	OS08G0189200
AT5G38940	OS12G0154900
AT5G38940	OS08G0231400
AT5G38940	OS02G0491700
AT5G38940	OS08G0189500
AT5G38940	OS08G0189700
AT5G38940	OS02G0491800
AT5G38940	OS08G0189400
AT5G38940	OS12G0154800
AT5G38940	OS12G0155000
AT5G38940	OS08G0188900
AT5G01460	OS06G0128200
AT2G32450	OS03G0263900
AT4G13460	OS07G0435900
AT1G08980	OS04G0117900
AT1G08980	OS04G0118100
AT3G14870	OS01G0203800
AT3G61250	OS02G0641900
AT2G21320	OS09G0527900
AT1G05850	OS08G0522500
AT1G05850	OS09G0494200
AT1G31780	OS03G0225600
AT5G19470	OS09G0322200
AT5G16660	OS12G0583400
AT5G08250	OS10G0486100
AT3G61670	OS05G0586400
AT3G61670	OS02G0258300
AT3G61670	OS01G0621300
AT3G61670	OS06G0524300
AT3G45040	OS02G0142250
AT3G45040	OS02G0146500
AT3G62560	OS01G0254000
AT3G62560	OS12G0560300
AT3G62560	OS01G0338000
AT3G62560	OS06G0225000
AT5G64630	OS08G0108200
AT5G04980	OS01G0814200
AT5G04980	OS05G0489000
AT2G25930	OS01G0566050
AT2G25930	OS06G0142600
AT2G25930	OS01G0566100
AT4G00240	OS10G0524400
AT4G00240	OS03G0119100
AT4G31560	OS01G0940600
AT5G19330	OS05G0398100
AT4G28360	OS01G0616500
AT3G26280	OS03G0568400
AT3G26280	OS12G0512800
AT3G26280	OS07G0293000
AT1G23935	OS02G0313400
AT1G61950	OS07G0515100
AT5G22010	OS11G0572100
AT4G00100	OS02G0677800
AT4G00100	OS08G0117300
AT4G00100	OS08G0117200
AT4G00100	OS07G0572900
AT1G50940	OS03G0835400
AT2G29650	OS01G0279700
AT3G15350	OS01G0201100
AT3G59310	OS09G0513200
AT3G59310	OS08G0540000
AT3G17850	OS03G0711800
AT1G33140	OS09G0485900
AT1G33140	OS02G0103700
AT1G59600	OS07G0586000
AT1G59600	OS01G0593100
AT3G51160	OS06G0137700
AT3G52155	OS09G0287300
AT4G18650	OS01G0306400
AT4G08480	OS03G0262200
AT4G08480	OS03G0703400
AT3G14180	OS02G0565000
AT3G14180	OS04G0445600
AT2G41160	OS01G0806000
AT2G41160	OS01G0268800
AT4G34140	OS01G0170100
AT3G29000	OS11G0600500
AT1G23780	OS03G0232000
AT5G26240	OS03G0695700
AT4G38680	OS01G0546250
AT4G38680	OS08G0129200
AT4G38680	OS05G0524666
AT4G38680	OS03G0277800
AT3G22290	OS03G0784400
AT2G23310	OS08G0309300
AT3G54950	OS03G0254400
AT5G38110	OS05G0553800
AT5G38110	OS01G0685200
AT2G27210	OS03G0646900
AT2G27210	OS12G0617900
AT4G20980	OS05G0566500
AT2G24070	OS09G0422600
AT2G24070	OS08G0442000
AT2G24070	OS02G0794300
AT2G24220	OS09G0557500
AT4G30820	OS06G0171700
AT4G30820	OS11G0473100
AT5G18440	OS01G0814000
AT4G28010	OS07G0621100
AT1G65270	OS11G0264600
AT5G11860	OS07G0207700
AT5G11860	OS03G0850100
AT5G63630	OS06G0526600
AT5G63630	OS01G0618500
AT5G63630	OS01G0618400
AT5G09240	OS02G0553600
AT5G16820	OS03G0854500
AT5G16820	OS03G0224700
AT5G20590	OS06G0659400
AT5G03170	OS01G0159200
AT5G03170	OS05G0163300
AT2G34560	OS01G0673500
AT2G34560	OS01G0757400
ATMG00990	OS12G0423142
AT3G22500	OS03G0747400
AT3G22500	OS03G0159600
AT3G22500	OS12G0626500
AT5G24630	OS02G0147100
AT5G24630	OS02G0147700
AT1G10960	OS08G0104600
AT1G06550	OS01G0752200
AT5G59960	OS01G0151600
AT2G18650	OS08G0445000
AT5G56010	OS09G0482400
AT5G56010	OS09G0482600
AT1G32330	OS03G0854500
AT1G32330	OS03G0224700
AT3G25570	OS09G0424300
AT3G25570	OS04G0498600
AT3G25570	OS02G0611200
AT4G34730	OS06G0137600
AT1G01900	OS05G0435800
AT4G24015	OS02G0557300
AT5G46940	OS02G0103200
AT5G57020	OS01G0708100
AT4G04780	OS08G0135600
AT1G55790	OS09G0479400
AT1G55790	OS09G0479300
AT1G24400	OS12G0244400
AT3G08730	OS07G0680900
AT3G08730	OS03G0334000
AT1G11290	OS06G0112000
AT1G26360	OS07G0603600
AT5G41960	OS04G0585600
AT4G16444	OS06G0198700
AT4G37080	OS09G0463300
AT4G37080	OS08G0476000
AT1G02065	OS02G0177300
AT1G02065	OS06G0659100
AT1G02065	OS04G0656500
AT5G61560	OS03G0101200
AT5G61560	OS06G0140800
AT5G61560	OS10G0561500
AT3G11730	OS05G0105200
AT3G63380	OS10G0418100
AT2G46480	OS09G0531800
AT2G46480	OS09G0531900
AT2G46480	OS06G0712500
AT4G13800	OS04G0373000
AT4G13800	OS02G0498300
AT5G65990	OS04G0565500
AT5G65990	OS02G0670900
AT5G65990	OS05G0575101
AT2G41290	OS12G0138800
AT2G36240	OS01G0908800
AT3G18410	OS10G0576000
AT3G15270	OS07G0505200
AT5G04240	OS03G0151300
AT3G16190	OS02G0276200
AT3G16190	OS02G0276400
AT3G62750	OS01G0930800
AT3G62750	OS05G0366600
AT3G62750	OS01G0813700
AT3G62750	OS05G0365600
AT3G62750	OS05G0366800
AT3G62750	OS05G0366000
AT3G62750	OS01G0813800
AT3G55090	OS05G0120000
AT3G55090	OS03G0281900
AT3G55090	OS05G0120200
AT3G55090	OS01G0836600
AT3G55090	OS03G0282100
AT1G15710	OS06G0708832
AT1G15710	OS06G0709000
AT4G35930	OS10G0438500
AT3G25070	OS03G0848600
AT3G61070	OS06G0127000
AT3G06670	OS01G0337600
AT5G13780	OS04G0635800
AT2G25430	OS05G0112101
AT2G25430	OS03G0275500
AT5G16110	OS12G0600701
AT3G01040	OS03G0211800
AT3G01040	OS12G0578500
AT2G15570	OS04G0430800
AT5G53260	OS06G0341300
AT3G61130	OS09G0531800
AT3G61130	OS09G0531900
AT3G61130	OS06G0712500
AT5G45310	OS01G0962100
AT5G51750	OS04G0573300
AT1G60600	OS03G0190100
AT1G67800	OS12G0288400
AT1G67800	OS01G0908700
AT2G28670	OS01G0155300
AT1G31810	OS10G0119300
AT4G32810	OS01G0746400
AT4G32810	OS01G0566500
AT3G11350	OS10G0501300
AT3G11350	OS10G0501000
AT3G11350	OS10G0501200
AT5G02560	OS05G0461400
AT3G52200	OS06G0499900
AT5G05310	OS12G0112300
AT5G05310	OS11G0112900
AT1G68070	OS02G0735900
AT5G43100	OS07G0592200
AT3G16270	OS01G0232400
AT5G67610	OS03G0430000
AT5G51970	OS08G0545200
AT5G16260	OS04G0496400
AT1G63180	OS09G0526700
AT1G52800	OS08G0417000
AT1G52800	OS11G0265800
AT1G52800	OS05G0576500
AT1G52800	OS08G0417100
AT1G52800	OS11G0265850
AT1G17160	OS01G0665400
AT5G55480	OS12G0456700
AT5G55480	OS08G0503200
AT5G55480	OS02G0588500
AT5G55480	OS04G0472300
AT5G55480	OS09G0339800
AT5G50230	OS03G0746600
AT1G72540	OS09G0442100
AT1G72540	OS03G0179400
AT1G72540	OS07G0613500
AT1G72540	OS06G0202900
AT1G72540	OS03G0407900
AT1G72540	OS02G0777800
AT1G72540	OS10G0395000
AT1G72540	OS08G0457400
AT5G54870	OS01G0793500
AT5G54870	OS01G0793600
AT1G35260	OS04G0465600
AT1G59610	OS06G0247800
AT1G59610	OS02G0738900
AT1G59610	OS08G0425100
AT1G54050	OS02G0782500
AT1G70480	OS09G0327550
AT3G05327	OS05G0398000
AT3G06810	OS07G0675000
AT1G26330	OS09G0101800
AT3G48240	OS11G0444900
AT3G48240	OS11G0444700
AT5G28370	OS06G0249500
AT4G11910	OS09G0532000
AT3G15470	OS02G0638900
AT3G15470	OS04G0529400
AT3G15470	OS04G0678300
AT1G64860	OS08G0163400
AT2G44830	OS10G0562500
AT2G44830	OS04G0546300
AT2G44830	OS02G0654300
AT4G29658	OS01G0196500
AT4G29658	OS05G0200280
AT5G08380	OS10G0492900
AT4G30260	OS05G0437500
AT4G30260	OS01G0867700
AT2G02480	OS12G0209300
AT2G39880	OS01G0850400
AT4G19070	OS07G0143600
AT3G02940	OS06G0112700
AT3G02940	OS04G0593200
AT1G16770	OS02G0140800
AT2G42310	OS08G0505001
AT2G42310	OS09G0487500
AT2G04280	OS01G0805100
AT2G04280	OS10G0456400
AT2G35990	OS03G0857900
AT2G35990	OS03G0697200
AT5G39550	OS05G0102600
AT5G39550	OS04G0289800
AT2G29020	OS05G0110600
AT3G60770	OS02G0677800
AT3G60770	OS08G0117300
AT3G60770	OS08G0117200
AT3G60770	OS07G0572900
AT4G10180	OS01G0104600
AT4G10180	OS01G0392800
AT1G61050	OS04G0529700
AT3G13226	OS04G0667900
AT5G49215	OS12G0554800
AT5G49215	OS11G0658800
AT4G13300	OS03G0361500
AT4G13300	OS03G0362032
AT5G43630	OS01G0775100
AT4G25770	OS08G0447300
AT4G25770	OS02G0787100
AT3G01340	OS02G0135800
AT3G10260	OS07G0142000
AT3G10260	OS03G0781700
AT3G18080	OS03G0703100
AT3G18080	OS03G0703000
AT3G18080	OS12G0420100
AT3G18080	OS01G0508000
AT3G54250	OS02G0109100
AT3G54250	OS02G0107200
AT3G09410	OS01G0892500
AT3G09410	OS01G0892600
AT3G09410	OS01G0974500
AT3G09410	OS05G0111900
AT4G29650	OS06G0611600
AT4G29650	OS01G0712700
AT5G66990	OS06G0228950
AT3G03610	OS03G0322800
AT3G03610	OS12G0126200
AT2G30240	OS08G0117800
AT2G30240	OS05G0473401
AT2G30240	OS12G0109150
AT2G30240	OS11G0109400
AT5G51940	OS03G0586600
AT5G51940	OS07G0463100
AT5G51940	OS08G0426000
AT5G08340	OS03G0801700
AT4G30810	OS06G0186400
AT5G64610	OS07G0626600
AT2G21330	OS11G0171300
AT3G60750	OS06G0133800
AT3G60750	OS04G0266900
AT2G15695	OS11G0614900
AT2G28800	OS01G0151200
AT4G37130	OS09G0453500
AT4G37130	OS03G0765400
AT4G13250	OS01G0227100
AT5G45160	OS12G0604600
AT5G45160	OS11G0582300
AT3G21720	OS07G0529000
AT1G42560	OS10G0541000
AT1G42560	OS05G0183300
AT5G62140	OS02G0677600
AT5G03820	OS03G0683800
AT5G54850	OS07G0520600
AT1G74740	OS03G0688300
AT5G37900	OS06G0311300
AT3G10660	OS03G0788500
AT3G10660	OS12G0486600
AT1G63680	OS10G0548900
AT1G34050	OS11G0250600
AT1G34050	OS11G0252400
AT1G34050	OS11G0251400
AT1G34050	OS11G0269500
AT1G34050	OS11G0253100
AT1G34050	OS11G0251200
AT5G52180	OS06G0129000
AT5G03730	OS02G0527600
AT5G03730	OS09G0566550
AT1G03470	OS07G0666600
AT3G47810	OS02G0265400
AT2G44680	OS07G0495100
AT2G44680	OS10G0564900
AT5G01010	OS05G0306000
AT1G74380	OS02G0529600
AT1G74380	OS12G0149300
AT5G17523	OS04G0602400
AT4G03470	OS07G0193200
AT1G66170	OS03G0716200
AT5G15740	OS02G0726500
AT5G15740	OS06G0284200
AT1G28340	OS07G0501800
AT3G24130	OS07G0655600
AT1G79890	OS05G0219800
AT1G20980	OS11G0496600
AT1G20980	OS08G0513700
AT3G55560	OS03G0270000
AT1G70200	OS02G0326200
AT4G13170	OS03G0756000
AT4G13170	OS11G0425800
AT4G13170	OS03G0755700
AT4G13170	OS07G0109500
AT5G55290	OS04G0660600
AT5G23660	OS02G0513100
AT5G23660	OS03G0347500
AT5G23660	OS08G0535200
AT5G23660	OS11G0508600
AT5G23660	OS12G0476200
AT1G71480	OS09G0266000
AT1G20260	OS01G0711000
AT1G20260	OS06G0568200
AT1G32090	OS10G0579100
AT1G62760	OS10G0508700
AT4G31710	OS09G0428600
AT4G31710	OS09G0431100
AT4G31710	OS09G0429400
AT4G31710	OS09G0428300
AT4G31710	OS06G0190800
AT4G31710	OS09G0431200
AT4G31710	OS09G0429500
AT4G31710	OS02G0787600
AT4G31710	OS09G0429200
AT4G31710	OS09G0429000
AT1G07510	OS05G0458400
AT1G07510	OS01G0842600
AT3G60880	OS04G0254000
AT3G60880	OS04G0574800
AT5G28960	OS02G0809500
AT1G02460	OS01G0296200
AT1G19300	OS03G0678800
AT5G10650	OS02G0150700
AT5G10650	OS06G0695600
AT1G20310	OS09G0542900
AT1G80040	OS02G0184500
AT1G80040	OS06G0642900
AT3G10400	OS09G0549500
AT4G20640	OS03G0564600
AT1G78230	OS03G0190300
AT1G78230	OS10G0376200
AT1G20640	OS09G0549450
AT1G20640	OS03G0131100
AT1G67410	OS01G0921300
AT1G44110	OS01G0233500
AT1G44110	OS05G0237100
AT1G44110	OS12G0298950
AT1G44110	OS01G0233100
AT2G23790	OS03G0233000
AT2G23790	OS10G0501500
AT3G45660	OS01G0960900
AT3G45660	OS05G0338933
AT3G45660	OS05G0338900
AT3G51260	OS09G0538200
AT3G51260	OS08G0548900
AT5G05390	OS12G0108000
AT5G05390	OS03G0297900
AT5G05390	OS01G0827300
AT2G19410	OS02G0218600
AT2G19410	OS06G0574200
AT1G56170	OS06G0667100
AT1G56170	OS02G0170500
AT5G55130	OS02G0525400
AT5G55130	OS02G0804600
AT2G21045	OS02G0102300
AT2G21045	OS04G0249600
AT3G10920	OS05G0323900
AT5G51300	OS04G0385700
AT4G39410	OS04G0545000
AT4G39410	OS01G0182700
AT4G39410	OS02G0652100
AT1G80480	OS02G0800000
AT1G72370	OS03G0402400
AT1G72370	OS07G0616600
AT5G40250	OS02G0743100
AT5G40250	OS06G0167200
AT5G40250	OS06G0233200
AT5G40250	OS09G0376700
AT1G43780	OS11G0213600
AT2G40170	OS05G0349800
AT5G22490	OS01G0770000
AT5G22490	OS01G0681000
AT5G22490	OS05G0556300
AT5G22490	OS01G0770100
AT3G55710	OS07G0241700
AT3G55710	OS07G0241500
AT3G55710	OS03G0824600
AT3G55710	OS07G0241800
AT3G55710	OS11G0441500
AT3G55710	OS11G0444000
